Time,Date,System Name,Longitude,Latitude,FP Height,Gnss Correction,H. Speed,Quality,systemTimeMs,gnssTime,latitudeDeg,longitudeDeg,altitude,rollDeg,pitchDeg,yawDeg,agl,hSpeed
1720290330305,2024-07-06,200,-67.40885577233374,52.8011960320536,592.5247425422668,5.43900000000001,1.5295757517948527,0.6071963021941804,1720290330300.0,1720290337.919094,52.80119602112956,-67.40885565301491,608.0557250976562,-3.978336811065674,-6.790010929107666,-81.90266418457031,3.45013427734375,1.5277553665236765
1720290330805,2024-07-06,450,-67.40886825199478,52.80119681151136,592.7104394302368,5.43900000000001,1.7210735095891851,0.8709531713671306,1720290330800.0,1720290338.419068,52.80119680824518,-67.40886811752777,608.0665283203125,-3.621544361114502,-8.245569229125977,-88.13420104980469,3.4501953125,1.7198216391959162
1720290331305,2024-07-06,200,-67.40888226113888,52.80119687611586,592.4304206237792,5.43900000000001,1.922486405213903,0.9712016304633404,1720290331300.0,1720290338.9190311,52.80119687795026,-67.40888211076224,608.0662841796875,-2.768890619277954,-9.795405387878418,-93.54363250732422,3.45013427734375,1.9204511115420544
1720290331805,2024-07-06,450,-67.40889789641433,52.80119658950795,588.3535203323364,5.43900000000001,2.09109255510244,0.999951261706268,1720290331800.0,1720290339.419174,52.80119659330491,-67.40889773305896,608.0924682617188,-1.819677472114563,-9.405290603637695,-96.25050354003906,3.51995849609375,2.0908659121998263
1720290332307,2024-07-06,200,-67.40891484854193,52.801196147052686,588.6944354805224,5.43900000000001,2.196586504736221,0.9165583928342428,1720290332301.0,1720290339.919589,52.80119615334549,-67.40891464248286,608.0953369140625,-2.221795558929444,-8.190411567687988,-96.59601593017578,3.53997802734375,2.1950798034845227
1720290332805,2024-07-06,450,-67.40893233410073,52.80119563824961,588.5903655395508,5.43900000000001,2.2101801982499807,0.9958847542178184,1720290332800.0,1720290340.419078,52.80119564276639,-67.4089321565498,608.098876953125,-2.2055280208587646,-7.944463729858398,-96.35452270507812,3.5,2.20901048707219
1720290333307,2024-07-06,200,-67.40895033339582,52.80119517697641,588.9137645874024,5.43900000000001,2.2672370398386605,0.7683567767065025,1720290333300.0,1720290340.919073,52.801195183861225,-67.40895007909262,608.0896606445312,-2.716150045394897,-8.169480323791504,-96.0148468017578,3.5396728515625,2.2680866019507824
1720290333806,2024-07-06,450,-67.40896840347256,52.80119468517699,588.5241383876609,5.43900000000001,2.308616258696442,0.57234964794352,1720290333801.0,1720290341.419147,52.80119469058582,-67.4089682180416,608.0725708007812,-2.667579412460327,-7.8237152099609375,-95.64143371582033,3.53997802734375,2.309850579753588
1720290334305,2024-07-06,200,-67.40898686695539,52.801194132117935,588.8561658248901,5.43900000000001,2.265558563028955,0.9820144501333722,1720290334300.0,1720290341.919105,52.80119413803849,-67.40898668296128,608.0750122070312,-2.734035015106201,-6.963005065917969,-95.54985809326172,3.53009033203125,2.265913143411733
1720290334806,2024-07-06,450,-67.40900490918136,52.80119344216676,588.2654240200158,5.43900000000001,2.1755635783653777,0.9582271278437724,1720290334801.0,1720290342.419556,52.80119345005383,-67.40900473591137,608.0908203125,-2.2771756649017334,-6.456093788146973,-95.6580047607422,3.540283203125,2.175246847711613
1720290335306,2024-07-06,200,-67.40902231761338,52.80119258437569,588.6625935134888,5.43900000000001,2.1093065443332306,0.985383706421162,1720290335300.0,1720290342.919001,52.80119259520094,-67.4090221101604,608.1159057617188,-1.740978479385376,-6.840785026550293,-96.15393829345705,3.54010009765625,2.110087684973814
1720290335805,2024-07-06,450,-67.40903958165725,52.801191697019455,588.3779382095337,5.43900000000001,2.130969329364509,0.9859390037403448,1720290335800.0,1720290343.419005,52.80119170579473,-67.40903940689752,608.1239624023438,-1.5348986387252808,-7.575951099395752,-96.12028503417967,3.53985595703125,2.129058795279545
1720290336307,2024-07-06,200,-67.40905711952357,52.80119087356304,588.6537897644043,5.43900000000001,2.216423013430619,0.989721681031631,1720290336300.0,1720290343.918869,52.80119088420908,-67.40905687232339,608.11474609375,-1.6348947286605835,-7.384061336517334,-95.51667022705078,3.5399169921875,2.2175406723204034
1720290336805,2024-07-06,450,-67.40907450670719,52.80119009269149,588.4721255645752,5.43900000000001,2.2162043133118825,0.8272067735151669,1720290336800.0,1720290344.418998,52.80119010059556,-67.40907433307179,608.1057739257812,-1.7249070405960083,-6.794715404510498,-94.774658203125,3.54010009765625,2.2167385408750544
1720290337305,2024-07-06,200,-67.40909188555457,52.80118929298515,588.4682490460945,5.43900000000001,2.1741130630929337,0.988222324453246,1720290337301.0,1720290344.9196732,52.801189299182106,-67.40909174908076,608.1093139648438,-1.5141184329986572,-6.699163913726807,-94.55995178222656,3.54022216796875,2.174826853789829
1720290337805,2024-07-06,450,-67.40910900428815,52.80118855219587,588.6368110046387,5.43900000000001,2.1239017085571463,0.9689674785632978,1720290337800.0,1720290345.418989,52.80118855894541,-67.40910883513217,608.1128540039062,-1.2746286392211914,-6.88486909866333,-94.66083526611328,3.53985595703125,2.1251463230911174
