systemTimeMs,gnssTime,latitudeDeg,longitudeDeg,altitude,rollDeg,pitchDeg,yawDeg,agl,hSpeed
1720293290989,1720293298.0669389,52.80456702136464,-67.41714904662011,608.0216674804688,-0.166057288646698,-1.6699227094650269,3.9312925338745117,3.45013427734375,2.1245879573277424
1720293291089,1720293298.167014,52.80456900912147,-67.41714905961213,608.024169921875,0.07250487804412842,-1.5677779912948608,3.7573959827423096,3.4501953125,2.1129862864454636
1720293291189,1720293298.2670138,52.80457099287015,-67.4171490721177,608.0272827148438,0.22062498331069946,-1.3607540130615234,3.623507261276245,3.49017333984375,2.129915409822233
1720293291289,1720293298.367231,52.80457298173339,-67.41714909186241,608.0306396484375,0.24867814779281616,-1.246673583984375,3.5153141021728516,3.47015380859375,2.1199027534634833
1720293291390,1720293298.467427,52.80457497140959,-67.4171491165403,608.0341186523438,0.3162878155708313,-1.1545475721359253,3.4581029415130615,3.45025634765625,2.116736646094121
1720293291489,1720293298.566962,52.804576903820255,-67.41714914493988,608.0372314453125,0.32843539118766785,-1.0547103881835938,3.4358952045440674,3.4901123046875,2.111896788591752
1720293291590,1720293298.668273,52.80457893576582,-67.41714917790108,608.0407104492188,0.3550413250923157,-1.1897802352905273,3.4480698108673096,3.51019287109375,2.1227556062660806
1720293291689,1720293298.766952,52.804580862243995,-67.41714921171393,608.0437622070312,0.36522093415260315,-1.292750597000122,3.474813222885132,3.47003173828125,2.1121362023392574
1720293291789,1720293298.866997,52.8045828393915,-67.41714924761544,608.046875,0.3029786944389343,-1.295753836631775,3.505075216293335,3.47003173828125,2.1128107080728187
1720293291889,1720293298.966945,52.804584813608855,-67.41714928373564,608.0498657226562,0.19522537291049957,-1.508015513420105,3.5487773418426514,3.52008056640625,2.1096810963909083
1720293291989,1720293299.066907,52.80458678524787,-67.41714932362301,608.05224609375,0.12683404982089996,-1.6337233781814575,3.5746521949768066,3.5400390625,2.111428176096555
1720293292089,1720293299.1669629,52.80458875514682,-67.41714936628405,608.0536499023438,0.19613789021968842,-1.6969980001449585,3.58461856842041,3.52008056640625,2.114481504311405
1720293292189,1720293299.266956,52.80459072729968,-67.41714941070506,608.0562744140625,0.40999794006347656,-1.9380854368209839,3.5915215015411377,3.48004150390625,2.1083415791578157
1720293292289,1720293299.366967,52.80459270142774,-67.4171494545667,608.0577392578125,0.5050128102302551,-2.046661615371704,3.6083035469055176,3.510009765625,2.1072463911606953
1720293292389,1720293299.466922,52.80459468034864,-67.41714949050684,608.057861328125,0.5833212733268738,-2.184573173522949,3.6243152618408203,3.52008056640625,2.115494231589115
1720293292489,1720293299.566976,52.804596664012585,-67.41714951160205,608.0584716796875,0.705888032913208,-2.3283865451812744,3.644169330596924,3.489990234375,2.125164102031544
1720293292589,1720293299.66725,52.80459865345188,-67.4171495147851,608.0592041015625,0.565946102142334,-2.451068162918091,3.675571918487549,3.510009765625,2.131468251007192
1720293292689,1720293299.767394,52.80460065268374,-67.41714950349002,608.0594482421875,0.45636487007141113,-2.57201886177063,3.6931862831115723,3.5201416015625,2.145684570797253
1720293292789,1720293299.86688,52.804602611884555,-67.41714947812255,608.0609741210938,0.5030074715614319,-2.588412046432495,3.7031476497650146,3.49005126953125,2.16579016041646
1720293292889,1720293299.9669068,52.80460463298028,-67.41714944151971,608.0632934570312,0.4070953130722046,-2.5791337490081787,3.692580461502075,3.50006103515625,2.1784228014239977
1720293292989,1720293300.0669398,52.80460666042699,-67.4171493959104,608.0660400390625,0.34146323800086975,-2.407698392868042,3.6853063106536865,3.5400390625,2.1876973452122543
1720293293089,1720293300.166929,52.80460868763529,-67.41714934114553,608.0684204101562,0.35739293694496155,-2.2522363662719727,3.6665334701538086,3.530029296875,2.193942961860859
1720293293189,1720293300.26689,52.804610705369626,-67.41714928462966,608.0691528320312,0.24172140657901764,-2.126662492752075,3.6424341201782227,3.5,2.198030097903231
1720293293289,1720293300.3669,52.80461273264406,-67.41714922904212,608.0699462890625,0.19827494025230408,-2.093557834625244,3.5942397117614746,3.52008056640625,2.2025742298095525
1720293293389,1720293300.466912,52.80461477015555,-67.41714917324046,608.0712890625,0.3251519501209259,-2.024127960205078,3.527005672454834,3.5400390625,2.2074970674308587
1720293293489,1720293300.5668962,52.80461680962713,-67.41714911161424,608.0731811523438,0.3770701587200165,-1.817064642906189,3.432173728942871,3.54010009765625,2.210297375088327
1720293293589,1720293300.666891,52.80461884887342,-67.41714904460392,608.0748291015625,0.4109138250350952,-1.6906136274337769,3.334721326828003,3.5400390625,2.2115089563523185
1720293293689,1720293300.766897,52.80462089200168,-67.41714897507485,608.075439453125,0.5190250277519226,-1.8137708902359009,3.167017698287964,3.53997802734375,2.202890174483939
1720293293789,1720293300.866934,52.804622939119575,-67.41714889489286,608.0762329101562,0.9085195660591125,-1.9151842594146729,2.973876476287842,3.5400390625,2.2123125270397606
1720293293889,1720293300.9671192,52.804624986312376,-67.41714879828194,608.0767822265625,0.9416956901550293,-2.1001641750335693,2.809663772583008,3.53997802734375,2.217041440968223
1720293293989,1720293301.067294,52.80462703442428,-67.41714868077608,608.0767211914062,0.8961895704269409,-2.3147478103637695,2.718386173248291,3.5399169921875,2.2090373833201076
1720293294089,1720293301.166869,52.80462902754743,-67.41714854825291,608.076171875,0.8113330006599426,-2.3951406478881836,2.702302932739258,3.53997802734375,2.2151894129967986
1720293294189,1720293301.266911,52.80463107506028,-67.41714840404292,608.0750732421875,0.3313559889793396,-2.5742297172546387,2.7171695232391357,3.5399169921875,2.224104901276245
1720293294289,1720293301.366863,52.80463312983859,-67.41714825782199,608.0737915039062,0.06840750575065613,-2.6429672241210938,2.7649753093719482,3.53997802734375,2.2315054447821154
1720293294389,1720293301.466888,52.804635191680525,-67.41714812295223,608.0731201171875,-0.1709294617176056,-2.5578250885009766,2.8320505619049072,3.52008056640625,2.249574703067357
1720293294489,1720293301.566879,52.80463726102034,-67.41714801006096,608.0729370117188,-0.5980833172798157,-2.550825357437134,2.9244723320007324,3.48992919921875,2.247065036620068
1720293294589,1720293301.66694,52.80463933454221,-67.4171479301494,608.0728149414062,-0.5844991207122803,-2.360734224319458,2.9743738174438477,3.46990966796875,2.251251704270849
1720293294690,1720293301.767493,52.80464141456144,-67.4171478802703,608.0723876953125,-0.3835833966732025,-2.1016910076141357,3.008277654647827,3.45001220703125,2.2538710319998523
1720293294789,1720293301.866905,52.804643500084296,-67.41714785858478,608.0714721679688,-0.14738187193870544,-2.02764892578125,3.0644547939300537,3.449951171875,2.253805678851064
1720293294889,1720293301.966859,52.804645582585465,-67.41714786357055,608.0695190429688,0.18931345641613007,-2.0112438201904297,3.0891709327697754,3.4498291015625,2.2508383189892167
1720293294989,1720293302.0668821,52.80464766144298,-67.4171478825056,608.0665283203125,0.5378172397613525,-1.9523186683654785,3.087836503982544,3.4498291015625,2.2584098507061596
1720293295089,1720293302.166869,52.804649736032424,-67.41714790640114,608.0640258789062,0.6839260458946228,-1.9033318758010864,3.0636136531829834,3.4898681640625,2.2514648724218627
